product,category,price,demand
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",137.99,14
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",137.99,14
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",137.99,14
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",137.99,14
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",137.99,14
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",137.99,14
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",121.99,1
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",159.99,25
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",125.41,6
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",125.41,6
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",125.41,6
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",125.41,6
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",125.41,6
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",125.41,6
Microsoft Surface Pro 4 Type Cover with Fingerprint ID,"case, keyboard, tablet",124.19,1
CORSAIR VENGEANCE RGB 16GB (2x8GB) DDR4 3200MHz C16 Desktop Memory - Black,"memory, computer, component",179.99,5
CORSAIR VENGEANCE RGB 16GB (2x8GB) DDR4 3200MHz C16 Desktop Memory - Black,"memory, computer, component",179.99,5
CORSAIR VENGEANCE RGB 16GB (2x8GB) DDR4 3200MHz C16 Desktop Memory - Black,"memory, computer, component",179.99,5
CORSAIR VENGEANCE RGB 16GB (2x8GB) DDR4 3200MHz C16 Desktop Memory - Black,"memory, computer, component",179.99,5
CORSAIR VENGEANCE RGB 16GB (2x8GB) DDR4 3200MHz C16 Desktop Memory - Black,"memory, computer, component",179.99,5
CORSAIR VENGEANCE RGB 16GB (2x8GB) DDR4 3200MHz C16 Desktop Memory - Black,"memory, computer, component",174.99,4
CORSAIR VENGEANCE RGB 16GB (2x8GB) DDR4 3200MHz C16 Desktop Memory - Black,"memory, computer, component",174.99,4
CORSAIR VENGEANCE RGB 16GB (2x8GB) DDR4 3200MHz C16 Desktop Memory - Black,"memory, computer, component",174.99,4
CORSAIR VENGEANCE RGB 16GB (2x8GB) DDR4 3200MHz C16 Desktop Memory - Black,"memory, computer, component",174.99,4
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.95,4
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.95,4
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.95,4
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.95,4
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",42.46,1
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",39.99,2
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",39.99,2
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
SlideLITE Camera Strap SLL-1 (Black),"camera, bag",49.99,16
Flipside 300 Backpack (Black),"camera, bag",79.95,3
Flipside 300 Backpack (Black),"camera, bag",79.95,3
Flipside 300 Backpack (Black),"camera, bag",79.95,3
Flipside 300 Backpack (Black),"camera, bag",89.95,7
Flipside 300 Backpack (Black),"camera, bag",89.95,7
Flipside 300 Backpack (Black),"camera, bag",89.95,7
Flipside 300 Backpack (Black),"camera, bag",66.99,1
Flipside 300 Backpack (Black),"camera, bag",65.19,1
Flipside 300 Backpack (Black),"camera, bag",79.95,1
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",450.99,1
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",479.99,4
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",479.99,4
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",479.99,4
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",479.99,4
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",431.99,3
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",431.99,3
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",431.99,3
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",499.99,3
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",499.99,3
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",499.99,3
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",477.99,2
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",477.99,2
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",497.99,6
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",497.99,6
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",497.99,6
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",497.99,6
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",497.99,6
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",447.99,2
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",447.99,2
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",496.36,1
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",477.99,2
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",477.99,2
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",497.99,2
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",497.99,2
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",447.99,1
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",549.99,4
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",549.99,4
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",549.99,4
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",549.99,4
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",497.99,2
"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""","tv, television, video",499.99,1
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",37.99,1
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",43.99,1
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",44.65,1
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",39.99,5
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",39.99,5
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",39.99,5
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",39.99,5
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",39.99,5
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",49.99,1
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",32.99,3
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",32.99,3
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",32.99,3
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",37.99,4
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",37.99,4
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",37.99,4
iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),"speaker, portable, bluetooth",37.99,4
Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,"memory, computer, component",74.99,1
Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,"memory, computer, component",70.88,1
Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,"memory, computer, component",45.1,1
Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,"memory, computer, component",64.99,2
Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,"memory, computer, component",64.99,2
Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,"memory, computer, component",67.99,7
Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,"memory, computer, component",67.99,7
Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,"memory, computer, component",67.99,7
Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,"memory, computer, component",67.99,7
Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,"memory, computer, component",67.99,7
Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,"memory, computer, component",67.99,7
Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,"memory, computer, component",67.99,7
ST640P Universal Tilt Wall Mount for 32 to 50 Displays,"mount, tv, stand",61.85,7
ST640P Universal Tilt Wall Mount for 32 to 50 Displays,"mount, tv, stand",61.85,7
ST640P Universal Tilt Wall Mount for 32 to 50 Displays,"mount, tv, stand",61.85,7
ST640P Universal Tilt Wall Mount for 32 to 50 Displays,"mount, tv, stand",61.85,7
ST640P Universal Tilt Wall Mount for 32 to 50 Displays,"mount, tv, stand",61.85,7
ST640P Universal Tilt Wall Mount for 32 to 50 Displays,"mount, tv, stand",61.85,7
ST640P Universal Tilt Wall Mount for 32 to 50 Displays,"mount, tv, stand",61.85,7
ST640P Universal Tilt Wall Mount for 32 to 50 Displays,"mount, tv, stand",59.95,6
ST640P Universal Tilt Wall Mount for 32 to 50 Displays,"mount, tv, stand",59.95,6
ST640P Universal Tilt Wall Mount for 32 to 50 Displays,"mount, tv, stand",59.95,6
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",499.0,1
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.0,8
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.0,8
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.0,8
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.0,8
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.0,8
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.0,8
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.0,8
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.98,7
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.98,7
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.98,7
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.98,7
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.98,7
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.98,7
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",599.98,7
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",499.98,2
AVR-X1400H 7.2-Channel Network A/V Receiver,"receiver, amplifier, home",499.98,2
DENAQ - AC Power Adapter and Charger for Select Toshiba Satellite and Satellite Pro Laptops - Black,"computer, charger, laptop",19.14,1
DENAQ - AC Power Adapter and Charger for Select Toshiba Satellite and Satellite Pro Laptops - Black,"computer, charger, laptop",18.95,6
DENAQ - AC Power Adapter and Charger for Select Toshiba Satellite and Satellite Pro Laptops - Black,"computer, charger, laptop",18.95,6
DENAQ - AC Power Adapter and Charger for Select Toshiba Satellite and Satellite Pro Laptops - Black,"computer, charger, laptop",18.95,6
DENAQ - AC Power Adapter and Charger for Select Toshiba Satellite and Satellite Pro Laptops - Black,"computer, charger, laptop",18.95,6
DENAQ - AC Power Adapter and Charger for Select Toshiba Satellite and Satellite Pro Laptops - Black,"computer, charger, laptop",18.95,6
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",39.99,6
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",39.99,6
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",39.99,6
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",39.99,6
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",39.99,6
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",22.99,4
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",22.99,4
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",22.99,4
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",22.99,4
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",27.99,1
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",20.99,2
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",20.99,2
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",23.99,6
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",23.99,6
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",23.99,6
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",23.99,6
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",23.99,6
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",23.99,6
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",33.99,4
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",33.99,4
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",33.99,4
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",33.99,4
Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,"computer, charger, laptop",26.99,2
